studentId,marks
1,46
2,48
3,98
4,90
5,43
6,96
7,89
8,64
9,52
10,55
11,43
12,83
13,94
14,43
15,60
16,37
17,55
18,87
19,58
20,48
21,68
22,65
23,70
24,81
25,45
26,49
27,62
28,43
29,85
30,76
31,90
32,39
33,43
34,44
35,52
36,65
37,74
38,71
39,39
40,88
41,40
42,50
43,93
44,58
45,77
46,44
47,73
48,88
49,35
50,79
51,64
52,76
53,89
54,72
55,69
56,96
57,31
58,62
59,82
60,44
61,62
62,57
63,33
64,48
65,99
66,56
67,38
68,35
69,86
70,56
71,33
72,71
73,51
74,93
75,78
76,89
77,45
78,75
79,72
80,39
81,32
82,73
83,46
84,50
85,99
86,46
87,96
88,84
89,53
90,53
91,86
92,79
93,96
94,88
95,42
96,42
97,49
98,74
99,52
100,59
