studentId,marks
1,90
2,36
3,94
4,88
5,52
6,93
7,35
8,48
9,42
10,96
11,84
12,47
13,52
14,40
15,73
16,43
17,84
18,53
19,75
20,53
21,64
22,68
23,90
24,36
25,57
26,61
27,92
28,86
29,57
30,83
31,80
32,37
33,70
34,96
35,69
36,64
37,95
38,67
39,50
40,92
41,76
42,100
43,60
44,67
45,83
46,82
47,77
48,70
49,38
50,32
51,64
52,67
53,48
54,89
55,64
56,51
57,59
58,82
59,64
60,69
61,49
62,95
63,70
64,63
65,98
66,88
67,99
68,68
69,98
70,33
71,85
72,88
73,75
74,42
75,61
76,35
77,64
78,76
79,74
80,62
81,33
82,62
83,57
84,52
85,42
86,96
87,86
88,97
89,50
90,88
91,50
92,32
93,64
94,46
95,79
96,77
97,49
98,93
99,65
100,82
