studentId,marks
1,77
2,100
3,61
4,76
5,100
6,99
7,67
8,39
9,48
10,56
11,75
12,62
13,77
14,41
15,55
16,32
17,86
18,93
19,53
20,35
21,31
22,59
23,38
24,94
25,78
26,67
27,94
28,53
29,83
30,59
31,31
32,52
33,54
34,40
35,76
36,68
37,46
38,89
39,90
40,80
41,90
42,35
43,33
44,73
45,38
46,58
47,67
48,84
49,74
50,67
51,79
52,94
53,63
54,68
55,57
56,47
57,55
58,66
59,93
60,42
61,72
62,47
63,41
64,35
65,81
66,76
67,43
68,100
69,100
70,75
71,73
72,92
73,59
74,47
75,44
76,67
77,99
78,87
79,58
80,72
81,76
82,98
83,73
84,48
85,40
86,83
87,92
88,50
89,58
90,64
91,44
92,84
93,76
94,88
95,81
96,40
97,48
98,37
99,81
100,86
