studentId,marks
1,99
2,36
3,43
4,43
5,33
6,56
7,67
8,54
9,80
10,81
11,32
12,79
13,38
14,66
15,54
16,54
17,76
18,30
19,38
20,43
21,55
22,32
23,41
24,98
25,100
26,90
27,60
28,94
29,70
30,72
31,73
32,61
33,61
34,77
35,100
36,40
37,91
38,76
39,45
40,41
41,78
42,32
43,81
44,89
45,75
46,82
47,99
48,43
49,94
50,54
51,61
52,98
53,85
54,73
55,85
56,97
57,58
58,93
59,55
60,40
61,45
62,94
63,42
64,39
65,78
66,92
67,45
68,80
69,99
70,66
71,41
72,95
73,34
74,41
75,76
76,42
77,55
78,45
79,93
80,47
81,78
82,44
83,52
84,69
85,32
86,54
87,39
88,38
89,39
90,94
91,92
92,92
93,53
94,35
95,41
96,36
97,30
98,96
99,100
100,83
