studentId,marks
1,93
2,64
3,56
4,91
5,30
6,84
7,85
8,67
9,75
10,59
11,44
12,63
13,47
14,65
15,50
16,41
17,68
18,50
19,92
20,50
21,60
22,49
23,80
24,40
25,85
26,59
27,83
28,56
29,38
30,89
31,35
32,33
33,59
34,37
35,87
36,87
37,98
38,32
39,69
40,46
41,92
42,75
43,83
44,41
45,31
46,66
47,84
48,95
49,88
50,52
51,60
52,51
53,91
54,54
55,58
56,49
57,55
58,54
59,40
60,48
61,43
62,38
63,87
64,82
65,93
66,98
67,82
68,38
69,79
70,71
71,76
72,77
73,61
74,92
75,87
76,32
77,72
78,86
79,64
80,38
81,35
82,65
83,36
84,65
85,94
86,46
87,52
88,79
89,80
90,31
91,39
92,69
93,63
94,39
95,89
96,93
97,97
98,48
99,32
100,75
