studentId,marks
1,30
2,86
3,78
4,88
5,98
6,94
7,61
8,89
9,49
10,80
11,65
12,66
13,90
14,56
15,34
16,40
17,67
18,37
19,43
20,100
21,51
22,71
23,70
24,52
25,86
26,97
27,43
28,31
29,37
30,81
31,56
32,93
33,39
34,33
35,100
36,94
37,82
38,81
39,54
40,66
41,84
42,97
43,53
44,97
45,95
46,30
47,74
48,81
49,64
50,31
51,51
52,59
53,37
54,76
55,55
56,41
57,35
58,42
59,78
60,77
61,37
62,83
63,97
64,67
65,86
66,46
67,91
68,82
69,69
70,58
71,95
72,49
73,31
74,94
75,66
76,31
77,90
78,99
79,33
80,45
81,83
82,81
83,77
84,63
85,32
86,97
87,35
88,66
89,35
90,35
91,68
92,76
93,57
94,68
95,42
96,35
97,68
98,74
99,83
100,43
