studentId,marks
1,42
2,60
3,60
4,41
5,41
6,42
7,45
8,36
9,82
10,64
11,79
12,33
13,76
14,100
15,73
16,69
17,32
18,35
19,47
20,61
21,89
22,78
23,61
24,83
25,91
26,49
27,96
28,72
29,61
30,34
31,47
32,98
33,46
34,94
35,74
36,34
37,35
38,80
39,95
40,32
41,49
42,34
43,80
44,39
45,72
46,100
47,62
48,74
49,67
50,72
51,56
52,95
53,100
54,33
55,70
56,53
57,54
58,43
59,58
60,68
61,55
62,41
63,61
64,70
65,37
66,70
67,95
68,68
69,35
70,45
71,74
72,90
73,57
74,38
75,69
76,51
77,69
78,36
79,42
80,31
81,42
82,84
83,55
84,66
85,83
86,65
87,89
88,73
89,57
90,97
91,98
92,96
93,92
94,81
95,55
96,30
97,94
98,96
99,48
100,74
