studentId,marks
1,81
2,45
3,46
4,95
5,100
6,72
7,66
8,73
9,30
10,38
11,95
12,43
13,52
14,85
15,79
16,30
17,100
18,33
19,97
20,69
21,51
22,37
23,68
24,66
25,79
26,59
27,88
28,86
29,86
30,53
31,91
32,95
33,45
34,41
35,66
36,60
37,72
38,35
39,64
40,83
41,47
42,99
43,74
44,51
45,55
46,42
47,75
48,46
49,82
50,36
51,40
52,87
53,72
54,54
55,60
56,100
57,84
58,97
59,39
60,47
61,98
62,69
63,86
64,69
65,37
66,65
67,88
68,55
69,65
70,32
71,39
72,61
73,90
74,85
75,79
76,73
77,85
78,96
79,30
80,44
81,37
82,66
83,69
84,72
85,80
86,46
87,46
88,32
89,93
90,52
91,42
92,62
93,77
94,60
95,92
96,98
97,72
98,41
99,88
100,58
