studentId,marks
1,92
2,98
3,50
4,35
5,69
6,57
7,34
8,81
9,36
10,83
11,47
12,56
13,64
14,88
15,63
16,71
17,53
18,44
19,62
20,32
21,98
22,43
23,43
24,32
25,78
26,30
27,60
28,61
29,91
30,62
31,31
32,91
33,44
34,32
35,63
36,74
37,71
38,79
39,86
40,46
41,44
42,99
43,59
44,70
45,60
46,71
47,83
48,94
49,100
50,74
51,60
52,62
53,97
54,81
55,89
56,71
57,99
58,70
59,57
60,71
61,76
62,97
63,68
64,96
65,56
66,53
67,95
68,45
69,50
70,47
71,81
72,66
73,47
74,47
75,36
76,77
77,79
78,95
79,72
80,36
81,55
82,93
83,56
84,73
85,47
86,74
87,76
88,82
89,56
90,32
91,31
92,69
93,71
94,83
95,67
96,47
97,40
98,56
99,92
100,53
