studentId,marks
1,98
2,82
3,78
4,68
5,49
6,59
7,44
8,37
9,57
10,64
11,67
12,41
13,36
14,70
15,93
16,41
17,76
18,58
19,47
20,37
21,80
22,62
23,38
24,47
25,56
26,96
27,70
28,85
29,60
30,49
31,33
32,35
33,100
34,40
35,35
36,89
37,97
38,72
39,92
40,57
41,69
42,86
43,77
44,70
45,59
46,69
47,72
48,37
49,63
50,86
51,99
52,59
53,49
54,32
55,95
56,44
57,40
58,34
59,69
60,99
61,84
62,67
63,53
64,74
65,56
66,91
67,39
68,40
69,89
70,90
71,92
72,87
73,33
74,97
75,70
76,58
77,99
78,97
79,77
80,74
81,53
82,80
83,44
84,31
85,31
86,42
87,79
88,88
89,75
90,61
91,43
92,66
93,55
94,53
95,63
96,57
97,72
98,71
99,33
100,31
