studentId,marks
1,81
2,90
3,55
4,36
5,47
6,95
7,50
8,33
9,33
10,55
11,60
12,96
13,36
14,56
15,76
16,67
17,38
18,95
19,87
20,92
21,97
22,63
23,75
24,43
25,58
26,92
27,30
28,94
29,94
30,45
31,55
32,80
33,54
34,96
35,31
36,50
37,59
38,49
39,55
40,38
41,33
42,65
43,71
44,31
45,41
46,53
47,96
48,86
49,93
50,69
51,67
52,93
53,54
54,90
55,77
56,45
57,75
58,87
59,61
60,97
61,50
62,43
63,55
64,30
65,91
66,95
67,54
68,42
69,92
70,96
71,63
72,94
73,40
74,38
75,92
76,33
77,62
78,63
79,70
80,75
81,53
82,82
83,56
84,77
85,64
86,35
87,58
88,99
89,57
90,36
91,62
92,46
93,71
94,71
95,93
96,69
97,96
98,30
99,76
100,49
