studentId,marks
1,31
2,80
3,95
4,53
5,44
6,74
7,66
8,69
9,37
10,34
11,70
12,35
13,57
14,65
15,52
16,36
17,80
18,82
19,79
20,87
21,52
22,62
23,36
24,83
25,47
26,40
27,46
28,45
29,35
30,48
31,50
32,45
33,49
34,71
35,91
36,78
37,80
38,54
39,68
40,96
41,33
42,84
43,65
44,77
45,52
46,90
47,76
48,72
49,99
50,45
51,31
52,81
53,80
54,44
55,47
56,97
57,39
58,42
59,55
60,55
61,57
62,96
63,93
64,43
65,56
66,39
67,38
68,88
69,59
70,93
71,59
72,61
73,80
74,56
75,74
76,54
77,69
78,96
79,99
80,78
81,94
82,84
83,65
84,83
85,63
86,81
87,68
88,34
89,68
90,62
91,39
92,56
93,96
94,64
95,69
96,57
97,61
98,35
99,71
100,41
