studentId,marks
1,32
2,94
3,71
4,79
5,55
6,42
7,65
8,62
9,36
10,86
11,90
12,90
13,36
14,58
15,33
16,67
17,63
18,32
19,63
20,54
21,62
22,94
23,69
24,74
25,85
26,89
27,54
28,51
29,59
30,94
31,93
32,58
33,62
34,47
35,71
36,61
37,34
38,66
39,70
40,31
41,59
42,41
43,39
44,97
45,100
46,40
47,44
48,87
49,54
50,40
51,38
52,81
53,91
54,31
55,81
56,71
57,98
58,95
59,59
60,45
61,96
62,86
63,86
64,92
65,99
66,66
67,35
68,99
69,83
70,71
71,100
72,75
73,96
74,77
75,75
76,79
77,51
78,31
79,75
80,43
81,49
82,93
83,95
84,87
85,78
86,60
87,37
88,63
89,63
90,79
91,62
92,41
93,49
94,37
95,81
96,70
97,93
98,42
99,63
100,92
