studentId,marks
1,87
2,87
3,88
4,60
5,57
6,30
7,86
8,63
9,99
10,57
11,57
12,88
13,84
14,85
15,50
16,69
17,87
18,45
19,49
20,64
21,94
22,91
23,96
24,98
25,78
26,38
27,89
28,60
29,80
30,88
31,89
32,89
33,97
34,96
35,50
36,73
37,64
38,92
39,89
40,33
41,53
42,88
43,99
44,56
45,97
46,48
47,89
48,34
49,77
50,96
51,69
52,51
53,77
54,89
55,52
56,45
57,49
58,70
59,87
60,30
61,60
62,69
63,100
64,55
65,40
66,72
67,53
68,81
69,60
70,37
71,52
72,32
73,34
74,40
75,79
76,60
77,51
78,69
79,61
80,31
81,41
82,82
83,98
84,42
85,96
86,87
87,93
88,74
89,46
90,39
91,76
92,70
93,69
94,45
95,79
96,66
97,44
98,54
99,43
100,84
