studentId,marks
1,72
2,82
3,76
4,50
5,90
6,69
7,100
8,92
9,43
10,49
11,48
12,32
13,80
14,59
15,44
16,95
17,73
18,63
19,94
20,83
21,57
22,90
23,47
24,77
25,79
26,92
27,76
28,77
29,81
30,46
31,32
32,37
33,90
34,42
35,61
36,52
37,69
38,78
39,48
40,60
41,88
42,86
43,98
44,44
45,71
46,33
47,64
48,99
49,53
50,73
51,38
52,82
53,34
54,38
55,85
56,40
57,52
58,96
59,59
60,62
61,99
62,53
63,38
64,35
65,50
66,90
67,77
68,59
69,75
70,59
71,73
72,78
73,92
74,37
75,40
76,89
77,70
78,37
79,51
80,100
81,55
82,88
83,71
84,31
85,63
86,41
87,46
88,86
89,55
90,32
91,95
92,98
93,66
94,57
95,33
96,97
97,58
98,52
99,90
100,66
