studentId,marks
1,64
2,58
3,83
4,83
5,43
6,40
7,65
8,63
9,36
10,93
11,99
12,94
13,30
14,93
15,47
16,85
17,85
18,44
19,96
20,34
21,77
22,36
23,64
24,65
25,91
26,68
27,58
28,76
29,41
30,56
31,31
32,51
33,90
34,75
35,65
36,95
37,99
38,33
39,97
40,94
41,53
42,40
43,35
44,32
45,96
46,49
47,41
48,95
49,97
50,72
51,82
52,58
53,54
54,97
55,55
56,77
57,39
58,32
59,99
60,61
61,67
62,66
63,80
64,62
65,62
66,66
67,57
68,37
69,64
70,61
71,68
72,57
73,90
74,42
75,45
76,68
77,76
78,40
79,40
80,62
81,94
82,32
83,49
84,43
85,48
86,99
87,77
88,30
89,43
90,99
91,86
92,81
93,83
94,41
95,65
96,64
97,100
98,52
99,43
100,65
