studentId,marks
1,72
2,61
3,41
4,97
5,50
6,98
7,96
8,31
9,92
10,59
11,48
12,83
13,93
14,34
15,53
16,42
17,34
18,37
19,77
20,99
21,92
22,47
23,51
24,95
25,72
26,75
27,75
28,93
29,81
30,91
31,35
32,92
33,53
34,43
35,45
36,44
37,87
38,69
39,82
40,63
41,40
42,92
43,89
44,39
45,41
46,81
47,56
48,38
49,32
50,54
51,97
52,46
53,44
54,69
55,42
56,85
57,70
58,97
59,48
60,36
61,78
62,60
63,84
64,45
65,60
66,87
67,87
68,30
69,89
70,68
71,62
72,61
73,53
74,32
75,38
76,49
77,41
78,82
79,34
80,64
81,36
82,38
83,54
84,50
85,83
86,98
87,66
88,85
89,85
90,32
91,59
92,55
93,31
94,72
95,63
96,45
97,79
98,30
99,57
100,65
