studentId,marks
1,57
2,75
3,50
4,65
5,86
6,40
7,76
8,68
9,85
10,93
11,60
12,65
13,64
14,60
15,53
16,64
17,93
18,70
19,33
20,66
21,85
22,74
23,35
24,93
25,96
26,61
27,88
28,49
29,75
30,90
31,91
32,44
33,50
34,79
35,63
36,32
37,39
38,68
39,77
40,48
41,69
42,94
43,64
44,42
45,79
46,98
47,36
48,52
49,96
50,57
51,55
52,71
53,82
54,72
55,64
56,77
57,91
58,57
59,56
60,60
61,39
62,93
63,100
64,66
65,92
66,55
67,31
68,60
69,99
70,31
71,56
72,79
73,32
74,87
75,62
76,83
77,74
78,46
79,49
80,75
81,91
82,58
83,49
84,45
85,53
86,72
87,63
88,52
89,62
90,86
91,94
92,51
93,82
94,31
95,97
96,76
97,55
98,98
99,67
100,77
