studentId,marks
1,64
2,71
3,42
4,68
5,35
6,46
7,100
8,70
9,79
10,64
11,63
12,83
13,80
14,91
15,35
16,89
17,73
18,38
19,48
20,32
21,96
22,32
23,62
24,74
25,33
26,34
27,46
28,35
29,41
30,59
31,62
32,33
33,38
34,48
35,65
36,49
37,40
38,42
39,97
40,44
41,66
42,47
43,88
44,35
45,36
46,50
47,51
48,81
49,49
50,97
51,80
52,80
53,54
54,53
55,83
56,53
57,100
58,60
59,99
60,95
61,84
62,80
63,95
64,47
65,47
66,42
67,58
68,70
69,36
70,77
71,60
72,68
73,33
74,97
75,84
76,58
77,73
78,72
79,31
80,71
81,62
82,95
83,69
84,92
85,43
86,88
87,41
88,38
89,72
90,92
91,40
92,91
93,36
94,93
95,35
96,71
97,80
98,90
99,76
100,39
