studentId,marks
1,45
2,62
3,75
4,84
5,69
6,36
7,43
8,77
9,93
10,32
11,30
12,68
13,93
14,80
15,42
16,82
17,47
18,71
19,71
20,66
21,90
22,57
23,32
24,60
25,45
26,58
27,50
28,69
29,87
30,89
31,71
32,81
33,99
34,42
35,30
36,33
37,39
38,61
39,39
40,64
41,46
42,85
43,77
44,46
45,45
46,98
47,82
48,53
49,80
50,54
51,77
52,74
53,50
54,82
55,37
56,55
57,67
58,54
59,39
60,64
61,72
62,62
63,48
64,81
65,45
66,75
67,44
68,97
69,79
70,74
71,84
72,94
73,92
74,38
75,56
76,88
77,98
78,85
79,54
80,46
81,59
82,38
83,48
84,32
85,35
86,81
87,42
88,50
89,31
90,93
91,96
92,61
93,65
94,57
95,30
96,31
97,94
98,63
99,49
100,38
