studentId,marks
1,60
2,69
3,82
4,92
5,71
6,52
7,68
8,45
9,91
10,40
11,52
12,55
13,72
14,52
15,62
16,68
17,80
18,90
19,92
20,95
21,58
22,89
23,49
24,41
25,97
26,80
27,72
28,41
29,83
30,44
31,88
32,69
33,48
34,57
35,39
36,63
37,42
38,84
39,66
40,47
41,92
42,80
43,45
44,35
45,45
46,76
47,93
48,72
49,33
50,34
51,70
52,33
53,93
54,43
55,91
56,56
57,73
58,91
59,100
60,30
61,61
62,48
63,83
64,41
65,41
66,49
67,78
68,83
69,78
70,57
71,81
72,92
73,83
74,37
75,76
76,38
77,58
78,55
79,76
80,83
81,66
82,91
83,42
84,56
85,39
86,53
87,66
88,97
89,30
90,100
91,94
92,35
93,97
94,97
95,95
96,34
97,92
98,50
99,49
100,77
