studentId,marks
1,94
2,54
3,47
4,84
5,87
6,31
7,39
8,83
9,48
10,92
11,68
12,76
13,67
14,51
15,39
16,94
17,72
18,65
19,33
20,96
21,97
22,39
23,100
24,35
25,33
26,81
27,75
28,77
29,35
30,62
31,87
32,30
33,40
34,49
35,77
36,98
37,57
38,30
39,39
40,47
41,45
42,62
43,89
44,99
45,41
46,64
47,94
48,30
49,95
50,85
51,34
52,50
53,45
54,87
55,53
56,48
57,39
58,45
59,51
60,72
61,81
62,73
63,67
64,48
65,97
66,31
67,57
68,31
69,73
70,61
71,42
72,54
73,95
74,61
75,39
76,37
77,57
78,62
79,52
80,57
81,88
82,42
83,64
84,89
85,98
86,35
87,31
88,56
89,98
90,32
91,51
92,46
93,64
94,40
95,35
96,37
97,31
98,68
99,41
100,34
