studentId,marks
1,76
2,74
3,67
4,98
5,97
6,30
7,72
8,46
9,48
10,35
11,46
12,98
13,47
14,56
15,41
16,33
17,70
18,61
19,95
20,39
21,39
22,56
23,62
24,59
25,77
26,58
27,73
28,67
29,77
30,73
31,33
32,87
33,64
34,98
35,66
36,65
37,82
38,74
39,48
40,93
41,37
42,98
43,96
44,93
45,53
46,51
47,39
48,53
49,38
50,99
51,98
52,48
53,44
54,91
55,85
56,97
57,70
58,76
59,76
60,41
61,67
62,72
63,55
64,49
65,94
66,52
67,83
68,67
69,88
70,45
71,78
72,89
73,68
74,75
75,77
76,32
77,65
78,75
79,61
80,99
81,83
82,67
83,98
84,99
85,99
86,49
87,36
88,65
89,93
90,33
91,38
92,68
93,75
94,92
95,52
96,79
97,83
98,83
99,80
100,49
