studentId,marks
1,35
2,58
3,89
4,53
5,48
6,32
7,91
8,68
9,85
10,39
11,96
12,82
13,58
14,48
15,51
16,91
17,35
18,38
19,74
20,94
21,88
22,32
23,91
24,45
25,95
26,30
27,56
28,44
29,96
30,48
31,31
32,68
33,45
34,61
35,93
36,84
37,55
38,73
39,38
40,48
41,99
42,62
43,70
44,96
45,76
46,57
47,95
48,73
49,66
50,34
51,67
52,90
53,47
54,50
55,51
56,93
57,75
58,38
59,99
60,86
61,48
62,80
63,73
64,37
65,85
66,47
67,78
68,58
69,31
70,62
71,64
72,85
73,80
74,45
75,46
76,93
77,68
78,72
79,88
80,82
81,50
82,90
83,32
84,80
85,74
86,95
87,57
88,65
89,100
90,83
91,67
92,52
93,85
94,73
95,40
96,54
97,60
98,87
99,43
100,57
