studentId,marks
1,53
2,66
3,89
4,94
5,49
6,87
7,82
8,97
9,37
10,58
11,77
12,43
13,86
14,68
15,33
16,83
17,63
18,66
19,75
20,64
21,99
22,47
23,45
24,49
25,84
26,43
27,72
28,100
29,69
30,79
31,69
32,69
33,58
34,43
35,75
36,93
37,80
38,41
39,94
40,38
41,41
42,52
43,90
44,61
45,67
46,100
47,48
48,82
49,55
50,44
51,62
52,31
53,59
54,78
55,93
56,36
57,70
58,37
59,43
60,81
61,49
62,62
63,97
64,63
65,77
66,48
67,96
68,48
69,48
70,93
71,82
72,89
73,96
74,98
75,72
76,80
77,72
78,83
79,69
80,70
81,96
82,56
83,81
84,85
85,53
86,31
87,99
88,89
89,62
90,39
91,57
92,84
93,35
94,42
95,82
96,82
97,68
98,50
99,60
100,52
