studentId,marks
1,52
2,30
3,74
4,85
5,37
6,31
7,31
8,42
9,36
10,53
11,67
12,61
13,63
14,56
15,71
16,98
17,59
18,41
19,56
20,69
21,76
22,38
23,95
24,66
25,39
26,83
27,76
28,92
29,52
30,66
31,41
32,57
33,87
34,50
35,93
36,96
37,91
38,47
39,32
40,86
41,50
42,79
43,36
44,30
45,95
46,86
47,81
48,79
49,100
50,50
51,46
52,87
53,49
54,51
55,83
56,98
57,37
58,78
59,84
60,77
61,82
62,100
63,30
64,90
65,87
66,72
67,49
68,30
69,92
70,64
71,70
72,63
73,74
74,59
75,53
76,35
77,64
78,96
79,88
80,35
81,56
82,48
83,51
84,68
85,65
86,39
87,35
88,50
89,43
90,43
91,57
92,45
93,37
94,98
95,71
96,83
97,67
98,40
99,87
100,99
