studentId,marks
1,56
2,35
3,50
4,87
5,39
6,90
7,57
8,50
9,45
10,51
11,62
12,65
13,57
14,71
15,64
16,100
17,40
18,64
19,35
20,64
21,82
22,99
23,95
24,91
25,37
26,65
27,53
28,46
29,95
30,36
31,77
32,76
33,96
34,87
35,86
36,85
37,55
38,37
39,54
40,91
41,41
42,48
43,64
44,74
45,34
46,40
47,67
48,82
49,75
50,72
51,99
52,52
53,78
54,88
55,54
56,81
57,43
58,89
59,37
60,88
61,63
62,74
63,96
64,93
65,95
66,38
67,80
68,63
69,87
70,70
71,35
72,55
73,84
74,38
75,56
76,92
77,79
78,30
79,99
80,91
81,55
82,81
83,60
84,54
85,93
86,94
87,99
88,41
89,79
90,77
91,77
92,37
93,54
94,61
95,57
96,34
97,74
98,94
99,43
100,72
