studentId,marks
1,93
2,53
3,41
4,89
5,76
6,36
7,60
8,88
9,94
10,33
11,48
12,52
13,97
14,100
15,62
16,85
17,88
18,71
19,37
20,44
21,65
22,94
23,87
24,76
25,83
26,83
27,81
28,63
29,76
30,95
31,68
32,99
33,51
34,97
35,51
36,47
37,89
38,82
39,93
40,51
41,72
42,93
43,57
44,65
45,78
46,43
47,81
48,48
49,34
50,76
51,73
52,63
53,70
54,92
55,64
56,40
57,43
58,41
59,37
60,96
61,76
62,87
63,38
64,67
65,44
66,42
67,73
68,33
69,50
70,56
71,85
72,50
73,74
74,82
75,70
76,82
77,70
78,51
79,75
80,53
81,75
82,51
83,52
84,50
85,38
86,39
87,61
88,93
89,81
90,32
91,56
92,86
93,48
94,39
95,67
96,72
97,51
98,30
99,68
100,62
