studentId,marks
1,70
2,55
3,50
4,42
5,30
6,30
7,37
8,76
9,65
10,38
11,72
12,87
13,34
14,59
15,91
16,86
17,85
18,94
19,86
20,96
21,51
22,60
23,93
24,99
25,47
26,78
27,30
28,32
29,79
30,48
31,62
32,86
33,69
34,39
35,95
36,64
37,69
38,77
39,37
40,32
41,53
42,85
43,51
44,69
45,43
46,67
47,76
48,51
49,44
50,54
51,87
52,49
53,49
54,46
55,63
56,89
57,63
58,87
59,94
60,30
61,91
62,35
63,67
64,48
65,83
66,66
67,41
68,96
69,90
70,38
71,54
72,76
73,90
74,100
75,69
76,79
77,94
78,35
79,51
80,80
81,92
82,56
83,73
84,37
85,40
86,57
87,45
88,34
89,31
90,92
91,43
92,70
93,50
94,83
95,67
96,73
97,88
98,65
99,30
100,86
