studentId,marks
1,33
2,54
3,86
4,86
5,61
6,57
7,61
8,38
9,39
10,75
11,64
12,48
13,41
14,48
15,75
16,56
17,62
18,72
19,76
20,100
21,87
22,92
23,52
24,83
25,95
26,56
27,94
28,88
29,55
30,61
31,72
32,70
33,54
34,77
35,88
36,84
37,45
38,32
39,30
40,41
41,78
42,68
43,95
44,76
45,67
46,75
47,41
48,90
49,71
50,35
51,67
52,36
53,44
54,63
55,61
56,41
57,75
58,83
59,89
60,93
61,54
62,73
63,70
64,68
65,74
66,76
67,77
68,58
69,71
70,88
71,87
72,87
73,75
74,62
75,57
76,96
77,75
78,52
79,39
80,47
81,48
82,47
83,52
84,43
85,47
86,42
87,79
88,45
89,31
90,86
91,51
92,52
93,51
94,96
95,41
96,84
97,44
98,53
99,88
100,41
