studentId,marks
1,62
2,47
3,33
4,65
5,54
6,98
7,41
8,76
9,74
10,81
11,98
12,90
13,57
14,79
15,92
16,37
17,36
18,62
19,46
20,44
21,94
22,100
23,59
24,77
25,43
26,59
27,91
28,41
29,52
30,70
31,98
32,78
33,36
34,89
35,39
36,38
37,72
38,62
39,72
40,65
41,59
42,84
43,63
44,85
45,30
46,98
47,60
48,36
49,83
50,94
51,58
52,84
53,94
54,87
55,35
56,48
57,41
58,73
59,35
60,94
61,74
62,39
63,52
64,69
65,80
66,52
67,100
68,66
69,69
70,64
71,38
72,62
73,95
74,44
75,100
76,64
77,81
78,39
79,85
80,30
81,69
82,91
83,40
84,36
85,46
86,35
87,76
88,61
89,59
90,43
91,92
92,35
93,79
94,76
95,55
96,77
97,65
98,53
99,92
100,37
