studentId,marks
1,48
2,50
3,46
4,49
5,66
6,54
7,74
8,50
9,37
10,33
11,68
12,34
13,52
14,31
15,75
16,61
17,51
18,85
19,61
20,40
21,35
22,32
23,51
24,66
25,49
26,76
27,80
28,57
29,34
30,63
31,37
32,34
33,81
34,80
35,81
36,56
37,62
38,54
39,81
40,41
41,58
42,33
43,50
44,77
45,91
46,68
47,51
48,49
49,98
50,77
51,95
52,69
53,44
54,75
55,53
56,50
57,32
58,76
59,70
60,98
61,30
62,76
63,89
64,67
65,67
66,79
67,51
68,37
69,99
70,31
71,49
72,30
73,45
74,53
75,96
76,74
77,34
78,30
79,66
80,40
81,56
82,57
83,91
84,42
85,96
86,57
87,59
88,72
89,39
90,98
91,53
92,93
93,64
94,34
95,53
96,81
97,31
98,89
99,95
100,52
