studentId,marks
1,40
2,64
3,47
4,36
5,79
6,81
7,94
8,83
9,50
10,47
11,84
12,34
13,66
14,37
15,66
16,36
17,71
18,84
19,69
20,31
21,89
22,87
23,69
24,98
25,71
26,53
27,79
28,66
29,89
30,83
31,92
32,66
33,83
34,43
35,97
36,66
37,44
38,96
39,41
40,84
41,78
42,45
43,93
44,51
45,73
46,100
47,69
48,88
49,33
50,85
51,91
52,57
53,32
54,84
55,42
56,81
57,67
58,57
59,44
60,69
61,94
62,80
63,63
64,89
65,36
66,55
67,70
68,51
69,35
70,34
71,37
72,33
73,35
74,46
75,95
76,95
77,50
78,86
79,58
80,46
81,30
82,48
83,34
84,100
85,80
86,47
87,31
88,96
89,50
90,71
91,32
92,53
93,36
94,30
95,69
96,33
97,75
98,80
99,49
100,71
