studentId,marks
1,74
2,86
3,76
4,76
5,46
6,72
7,36
8,39
9,36
10,87
11,55
12,83
13,100
14,61
15,35
16,97
17,93
18,48
19,76
20,70
21,82
22,65
23,48
24,96
25,68
26,31
27,95
28,37
29,75
30,53
31,45
32,70
33,90
34,30
35,95
36,56
37,93
38,67
39,64
40,92
41,42
42,86
43,41
44,80
45,71
46,53
47,38
48,32
49,72
50,67
51,79
52,64
53,58
54,98
55,79
56,79
57,62
58,55
59,61
60,30
61,45
62,42
63,57
64,50
65,44
66,40
67,83
68,64
69,51
70,78
71,50
72,76
73,100
74,86
75,71
76,58
77,74
78,97
79,60
80,35
81,86
82,67
83,92
84,40
85,38
86,80
87,31
88,98
89,54
90,75
91,98
92,91
93,99
94,52
95,97
96,73
97,91
98,82
99,86
100,65
