studentId,marks
1,52
2,71
3,57
4,100
5,67
6,93
7,39
8,39
9,53
10,62
11,32
12,34
13,100
14,89
15,65
16,89
17,95
18,38
19,52
20,87
21,78
22,76
23,57
24,65
25,67
26,77
27,31
28,72
29,56
30,74
31,97
32,66
33,74
34,83
35,80
36,51
37,59
38,95
39,81
40,61
41,95
42,95
43,87
44,91
45,36
46,89
47,78
48,42
49,46
50,96
51,77
52,40
53,67
54,74
55,70
56,59
57,94
58,92
59,80
60,96
61,85
62,63
63,99
64,47
65,40
66,50
67,75
68,69
69,65
70,86
71,33
72,78
73,90
74,66
75,61
76,80
77,84
78,95
79,90
80,43
81,30
82,74
83,89
84,73
85,87
86,50
87,100
88,95
89,32
90,77
91,72
92,95
93,100
94,73
95,75
96,59
97,34
98,52
99,39
100,94
